"","Date","Venue","Home.Team","Away.Team","Home.Score","Away.Score","Home.Margin","Away.Margin","Home.Win.Odds","Away.Win.Odds","Home.Line.Odds","Away.Line.Odds","Round","Season"
"862","10/05/2014","Gabba","Brisbane","Essendon",57,65,-8,8,4.15,1.25,24.5,-24.5,8,2014
"863","10/05/2014","M.C.G.","Melbourne","Western Bulldogs",83,99,-16,16,2.58,1.53,13.5,-13.5,8,2014
"864","11/05/2014","Domain","West Coast","GWS",188,77,111,-111,1.06,10,-56.5,56.5,8,2014
"865","12/05/2014","Docklands","St Kilda","Carlton",69,101,-32,32,3.15,1.38,19.5,-19.5,8,2014
"866","15/05/2014","Adelaide","Adelaide","Collingwood",76,55,21,-21,2.95,1.42,15.5,-15.5,9,2014
"867","16/05/2014","Docklands","Essendon","Sydney",64,114,-50,50,3.3,1.36,18.5,-18.5,9,2014
"868","17/05/2014","M.C.G.","Richmond","Melbourne",74,91,-17,17,1.16,5.5,-31.5,31.5,9,2014
"869","17/05/2014","Docklands","North Melbourne","Brisbane",125,38,87,-87,1.05,11.5,-57.5,57.5,9,2014
"870","17/05/2014","Domain","Fremantle","Geelong",96,64,32,-32,1.8,2.05,-2.5,2.5,9,2014
"871","18/05/2014","Docklands","St Kilda","Gold Coast",87,125,-38,38,4.45,1.22,30.5,-30.5,9,2014
"872","23/05/2014","GMHBA","Geelong","North Melbourne",111,91,20,-20,1.46,2.7,-13.5,13.5,10,2014
"873","24/05/2014","GIANTS","GWS","Richmond",41,154,-113,113,2.95,1.4,18.5,-18.5,10,2014
"874","24/05/2014","M.C.G.","Collingwood","West Coast",109,101,8,-8,1.3,3.5,-22.5,22.5,10,2014
"875","24/05/2014","Adelaide","Port Adelaide","Hawthorn",100,86,14,-14,1.55,2.5,-12.5,12.5,10,2014
"876","25/05/2014","Metricon","Gold Coast","Western Bulldogs",119,74,45,-45,1.17,5.3,-27.5,27.5,10,2014
"877","25/05/2014","M.C.G.","Carlton","Adelaide",81,76,5,-5,2.4,1.6,8.5,-8.5,10,2014
"878","29/05/2014","S.C.G.","Sydney","Geelong",148,38,110,-110,1.38,3.15,-17.5,17.5,11,2014
"879","30/05/2014","Docklands","St Kilda","Collingwood",54,140,-86,86,9.5,1.05,45.5,-45.5,11,2014
"880","31/05/2014","TIO","Melbourne","Port Adelaide",75,95,-20,20,7,1.1,36.5,-36.5,11,2014
"881","31/05/2014","Gabba","Brisbane","Carlton",98,91,7,-7,2.9,1.43,13.5,-13.5,11,2014
"882","31/05/2014","M.C.G.","Essendon","Richmond",104,54,50,-50,1.63,2.35,-7.5,7.5,11,2014
"883","01/06/2014","Adelaide","Adelaide","Gold Coast",109,77,32,-32,1.6,2.4,-10.5,10.5,11,2014
"884","01/06/2014","Docklands","Western Bulldogs","Fremantle",51,89,-38,38,5.35,1.17,32.5,-32.5,11,2014
"885","01/06/2014","M.C.G.","Hawthorn","GWS",94,87,7,-7,1.01,18,-78.5,78.5,11,2014
"886","01/06/2014","Domain","West Coast","North Melbourne",44,82,-38,38,1.58,2.45,-8.5,8.5,11,2014
"887","06/06/2014","Docklands","Geelong","Carlton",107,102,5,-5,1.17,5.2,-31.5,31.5,12,2014
"888","07/06/2014","UTAS","Hawthorn","West Coast",123,79,44,-44,1.18,4.9,-32.5,32.5,12,2014
"889","07/06/2014","Adelaide","Port Adelaide","St Kilda",129,59,70,-70,1.02,14,-59.5,59.5,12,2014
"890","07/06/2014","GIANTS","GWS","Essendon",66,81,-15,15,6.25,1.12,36.5,-36.5,12,2014
"891","07/06/2014","Docklands","Western Bulldogs","Brisbane",87,95,-8,8,1.36,3.15,-19.5,19.5,12,2014
"892","08/06/2014","Domain","Fremantle","Adelaide",90,50,40,-40,1.2,4.6,-29.5,29.5,12,2014
"893","08/06/2014","Metricon","Gold Coast","Sydney",74,109,-35,35,4.25,1.23,26.5,-26.5,12,2014
"894","08/06/2014","Docklands","North Melbourne","Richmond",116,88,28,-28,1.27,3.8,-23.5,23.5,12,2014
"895","09/06/2014","M.C.G.","Melbourne","Collingwood",28,61,-33,33,4.8,1.2,28.5,-28.5,12,2014
"896","13/06/2014","M.C.G.","Carlton","Hawthorn",90,118,-28,28,4.8,1.2,31.5,-31.5,13,2014
"897","14/06/2014","M.C.G.","Richmond","Fremantle",85,105,-20,20,3.8,1.28,21.5,-21.5,13,2014
"898","14/06/2014","S.C.G.","Sydney","Port Adelaide",98,94,4,-4,1.43,2.9,-15.5,15.5,13,2014
"899","14/06/2014","Domain","West Coast","Gold Coast",103,100,3,-3,1.64,2.3,-8.5,8.5,13,2014
"900","14/06/2014","Adelaide","Adelaide","North Melbourne",109,73,36,-36,1.85,2,-2.5,2.5,13,2014
"901","14/06/2014","Gabba","Brisbane","GWS",80,125,-45,45,1.41,3,-16.5,16.5,13,2014
"902","15/06/2014","GMHBA","Geelong","St Kilda",133,37,96,-96,1.02,16,-56.5,56.5,13,2014
"903","15/06/2014","Docklands","Collingwood","Western Bulldogs",98,106,-8,8,1.11,7,-35.5,35.5,13,2014
"904","15/06/2014","M.C.G.","Essendon","Melbourne",77,78,-1,1,1.4,3.05,-16.5,16.5,13,2014
"905","20/06/2014","M.C.G.","Richmond","Sydney",51,62,-11,11,5,1.19,28.5,-28.5,14,2014
"906","21/06/2014","Adelaide","Port Adelaide","Western Bulldogs",128,56,72,-72,1.07,8.5,-45.5,45.5,14,2014
"907","21/06/2014","M.C.G.","Hawthorn","Collingwood",115,86,29,-29,1.35,3.2,-19.5,19.5,14,2014
"908","21/06/2014","Metricon","Gold Coast","Geelong",118,78,40,-40,2.65,1.48,13.5,-13.5,14,2014
"909","21/06/2014","Domain","Fremantle","Brisbane",105,22,83,-83,1.03,13,-55.5,55.5,14,2014
"910","21/06/2014","Docklands","Essendon","Adelaide",101,92,9,-9,2.4,1.6,8.5,-8.5,14,2014
"911","22/06/2014","GIANTS","GWS","Carlton",100,92,8,-8,3.65,1.3,23.5,-23.5,14,2014
"912","22/06/2014","Docklands","St Kilda","West Coast",70,103,-33,33,5.5,1.16,35.5,-35.5,14,2014
"913","22/06/2014","M.C.G.","Melbourne","North Melbourne",66,107,-41,41,3.8,1.28,23.5,-23.5,14,2014
"914","27/06/2014","Docklands","Geelong","Essendon",89,80,9,-9,1.37,3.2,-18.5,18.5,15,2014
"915","28/06/2014","UTAS","Hawthorn","Gold Coast",116,63,53,-53,1.15,5.75,-35.5,35.5,15,2014
"916","28/06/2014","Docklands","St Kilda","Richmond",73,117,-44,44,6,1.14,38.5,-38.5,15,2014
"917","28/06/2014","Domain","Fremantle","West Coast",88,81,7,-7,1.22,4.5,-25.5,25.5,15,2014
"918","28/06/2014","Gabba","Brisbane","North Melbourne",70,66,4,-4,6.15,1.13,37.5,-37.5,15,2014
"919","28/06/2014","S.C.G.","Sydney","GWS",106,60,46,-46,1.06,10,-49.5,49.5,15,2014
"920","29/06/2014","Docklands","Western Bulldogs","Melbourne",91,85,6,-6,1.75,2.1,-4.5,4.5,15,2014
"921","29/06/2014","Adelaide","Adelaide","Port Adelaide",99,76,23,-23,3.1,1.38,17.5,-17.5,15,2014
"922","29/06/2014","M.C.G.","Collingwood","Carlton",91,76,15,-15,1.26,4.05,-23.5,23.5,15,2014
"923","04/07/2014","Docklands","North Melbourne","Hawthorn",108,88,20,-20,4,1.26,25.5,-25.5,16,2014
"924","05/07/2014","M.C.G.","Richmond","Brisbane",79,54,25,-25,1.12,6.75,-43.5,43.5,16,2014
"925","05/07/2014","GIANTS","GWS","Adelaide",72,140,-68,68,4.15,1.25,28.5,-28.5,16,2014
"926","05/07/2014","Metricon","Gold Coast","Collingwood",80,75,5,-5,1.93,1.9,-1.5,-1.5,16,2014
"927","05/07/2014","TIO","Melbourne","Fremantle",34,97,-63,63,6.75,1.11,37.5,-37.5,16,2014
"928","05/07/2014","Adelaide","Port Adelaide","Essendon",60,62,-2,2,1.21,4.65,-30.5,30.5,16,2014
"929","06/07/2014","Docklands","Carlton","St Kilda",151,66,85,-85,1.18,5.2,-33.5,33.5,16,2014
"930","06/07/2014","Domain","West Coast","Sydney",51,79,-28,28,3.15,1.38,16.5,-16.5,16,2014
"931","06/07/2014","GMHBA","Geelong","Western Bulldogs",69,56,13,-13,1.14,6,-36.5,36.5,16,2014
"932","11/07/2014","Adelaide","Adelaide","Hawthorn",92,104,-12,12,2.15,1.72,5.5,-5.5,17,2014
"933","12/07/2014","M.C.G.","Melbourne","Geelong",36,102,-66,66,6.25,1.12,35.5,-35.5,17,2014
"934","12/07/2014","Blundstone","North Melbourne","St Kilda",92,33,59,-59,1.02,14,-59.5,59.5,17,2014
"935","12/07/2014","Cazaly's","Western Bulldogs","Gold Coast",94,66,28,-28,2.3,1.62,8.5,-8.5,17,2014
"936","12/07/2014","Gabba","Brisbane","West Coast",64,76,-12,12,2.7,1.47,14.5,-14.5,17,2014
"937","12/07/2014","S.C.G.","Sydney","Carlton",122,51,71,-71,1.12,6.5,-37.5,37.5,17,2014
"938","13/07/2014","Docklands","Richmond","Port Adelaide",126,106,20,-20,2.6,1.5,12.5,-12.5,17,2014
"939","13/07/2014","Domain","Fremantle","GWS",136,60,76,-76,1.01,17,-69.5,69.5,17,2014
"940","13/07/2014","M.C.G.","Essendon","Collingwood",103,39,64,-64,2.55,1.52,12.5,-12.5,17,2014
"941","18/07/2014","Docklands","Carlton","North Melbourne",109,86,23,-23,4,1.25,27.5,-27.5,18,2014
"942","19/07/2014","Docklands","St Kilda","Fremantle",118,60,58,-58,12,1.03,56.5,-56.5,18,2014
"943","19/07/2014","GIANTS","GWS","Geelong",87,94,-7,7,8,1.08,41.5,-41.5,18,2014
"944","20/07/2014","Adelaide","Port Adelaide","Melbourne",72,69,3,-3,1.07,8.5,-43.5,43.5,18,2014
"945","20/07/2014","Docklands","Western Bulldogs","Essendon",94,101,-7,7,3.1,1.38,18.5,-18.5,18,2014
"946","25/07/2014","Domain","West Coast","Richmond",42,59,-17,17,1.56,2.45,-10.5,10.5,18,2014
"947","26/07/2014","Gabba","Brisbane","Gold Coast",110,56,54,-54,2.6,1.5,12.5,-12.5,18,2014
"948","26/07/2014","M.C.G.","Hawthorn","Sydney",104,94,10,-10,2,1.83,2.5,-2.5,18,2014
"949","27/07/2014","M.C.G.","Collingwood","Adelaide",82,98,-16,16,1.83,2,-2.5,2.5,18,2014
"950","31/07/2014","Domain","Fremantle","Carlton",83,78,5,-5,1.13,6.5,-39.5,39.5,19,2014
"951","01/08/2014","S.C.G.","Sydney","Essendon",79,57,22,-22,1.27,3.85,-26.5,26.5,19,2014
"952","02/08/2014","Adelaide","Adelaide","West Coast",105,136,-31,31,1.2,4.6,-31.5,31.5,19,2014
"953","02/08/2014","M.C.G.","Richmond","GWS",89,62,27,-27,1.07,8.5,-45.5,45.5,19,2014
"954","02/08/2014","Docklands","North Melbourne","Geelong",79,111,-32,32,2.3,1.62,8.5,-8.5,19,2014
"955","02/08/2014","Metricon","Gold Coast","St Kilda",117,64,53,-53,1.35,3.15,-19.5,19.5,19,2014
"956","03/08/2014","Docklands","Melbourne","Brisbane",51,74,-23,23,1.72,2.12,-5.5,5.5,19,2014
"957","03/08/2014","UTAS","Hawthorn","Western Bulldogs",107,45,62,-62,1.12,6.25,-38.5,38.5,19,2014
"958","03/08/2014","M.C.G.","Collingwood","Port Adelaide",76,70,6,-6,2.2,1.68,6.5,-6.5,19,2014
"959","08/08/2014","M.C.G.","Richmond","Essendon",95,77,18,-18,2.4,1.58,8.5,-8.5,20,2014
"960","09/08/2014","Canberra","GWS","North Melbourne",51,126,-75,75,6,1.14,34.5,-34.5,20,2014
"961","09/08/2014","Docklands","Carlton","Gold Coast",97,58,39,-39,1.5,2.65,-14.5,14.5,20,2014
"962","09/08/2014","M.C.G.","Hawthorn","Melbourne",115,65,50,-50,1.03,14,-56.5,56.5,20,2014
"963","09/08/2014","Adelaide","Port Adelaide","Sydney",58,84,-26,26,3.15,1.38,16.5,-16.5,20,2014
"964","09/08/2014","GMHBA","Geelong","Fremantle",81,79,2,-2,1.43,2.95,-14.5,14.5,20,2014
"965","10/08/2014","Gabba","Brisbane","Adelaide",63,168,-105,105,3,1.41,15.5,-15.5,20,2014
"966","10/08/2014","Domain","West Coast","Collingwood",126,66,60,-60,1.7,2.2,-6.5,6.5,20,2014
"967","10/08/2014","Docklands","St Kilda","Western Bulldogs",99,122,-23,23,3.3,1.35,22.5,-22.5,20,2014
"968","15/08/2014","Docklands","Carlton","Geelong",76,82,-6,6,2.6,1.5,12.5,-12.5,21,2014
"969","16/08/2014","S.C.G.","Sydney","St Kilda",127,56,71,-71,1.01,17,-67.5,67.5,21,2014
"970","16/08/2014","Metricon","Gold Coast","Port Adelaide",47,56,-9,9,2.95,1.4,16.5,-16.5,21,2014
"971","16/08/2014","Docklands","Essendon","West Coast",77,74,3,-3,1.57,2.45,-9.5,9.5,21,2014
"972","16/08/2014","Adelaide","Adelaide","Richmond",69,79,-10,10,1.45,2.75,-15.5,15.5,21,2014
"973","16/08/2014","M.C.G.","Collingwood","Brisbane",56,123,-67,67,1.14,5.75,-37.5,37.5,21,2014
"974","17/08/2014","Docklands","North Melbourne","Western Bulldogs",111,61,50,-50,1.37,3.1,-20.5,20.5,21,2014
"975","17/08/2014","Domain","Fremantle","Hawthorn",110,91,19,-19,1.63,2.3,-7.5,7.5,21,2014
"976","17/08/2014","M.C.G.","Melbourne","GWS",34,98,-64,64,1.5,2.6,-12.5,12.5,21,2014
"977","22/08/2014","Adelaide","Port Adelaide","Carlton",140,37,103,-103,1.32,3.35,-21.5,21.5,22,2014
"978","23/08/2014","Blundstone","North Melbourne","Adelaide",101,94,7,-7,1.72,2.12,-5.5,5.5,22,2014
"979","23/08/2014","Docklands","Essendon","Gold Coast",108,89,19,-19,1.16,5.25,-32.5,32.5,22,2014
"980","23/08/2014","GIANTS","GWS","Collingwood",67,75,-8,8,2.55,1.52,11.5,-11.5,22,2014
"981","23/08/2014","Domain","West Coast","Melbourne",119,53,66,-66,1.03,12,-60.5,60.5,22,2014
"982","23/08/2014","M.C.G.","Hawthorn","Geelong",94,71,23,-23,1.55,2.45,-10.5,10.5,22,2014
"983","24/08/2014","Gabba","Brisbane","Fremantle",48,106,-58,58,4,1.25,26.5,-26.5,22,2014
"984","24/08/2014","Docklands","Western Bulldogs","Sydney",67,130,-63,63,5.5,1.15,34.5,-34.5,22,2014
"985","24/08/2014","M.C.G.","Richmond","St Kilda",98,72,26,-26,1.1,7,-43.5,43.5,22,2014
"986","29/08/2014","M.C.G.","Collingwood","Hawthorn",56,121,-65,65,9.5,1.07,49.5,-49.5,23,2014
"987","30/08/2014","Domain","Fremantle","Port Adelaide",105,97,8,-8,1.45,2.75,-14.5,14.5,23,2014
"988","30/08/2014","M.C.G.","Carlton","Essendon",90,90,0,0,2.75,1.45,15.5,-15.5,23,2014
"989","30/08/2014","ANZ","Sydney","Richmond",65,68,-3,3,1.33,3.35,-22.5,22.5,23,2014
"990","30/08/2014","Docklands","North Melbourne","Melbourne",123,93,30,-30,1.08,8,-44.5,44.5,23,2014
"991","30/08/2014","GMHBA","Geelong","Brisbane",143,81,62,-62,1.11,6.5,-38.5,38.5,23,2014
"992","31/08/2014","Metricon","Gold Coast","West Coast",99,151,-52,52,2.9,1.42,17.5,-17.5,23,2014
"993","31/08/2014","Adelaide","Adelaide","St Kilda",141,62,79,-79,1.02,13,-58.5,58.5,23,2014
"994","31/08/2014","Docklands","Western Bulldogs","GWS",109,115,-6,6,1.28,3.6,-24.5,24.5,23,2014
"995","05/09/2014","M.C.G.","Hawthorn","Geelong",104,68,36,-36,1.52,2.6,-13.5,13.5,24,2014
"996","06/09/2014","ANZ","Sydney","Fremantle",93,69,24,-24,1.55,2.45,-10.5,10.5,24,2014
"997","06/09/2014","M.C.G.","North Melbourne","Essendon",93,81,12,-12,1.75,2.12,-5.5,5.5,24,2014
"998","07/09/2014","Adelaide","Port Adelaide","Richmond",132,75,57,-57,1.44,2.9,-15.5,15.5,24,2014
"999","12/09/2014","M.C.G.","Geelong","North Melbourne",92,98,-6,6,1.75,2.15,-5,5,25,2014
"1000","13/09/2014","Domain","Fremantle","Port Adelaide",83,105,-22,22,1.63,2.3,-7.5,7.5,25,2014
"1001","19/09/2014","ANZ","Sydney","North Melbourne",136,65,71,-71,1.2,4.8,-30.5,30.5,26,2014
"1002","20/09/2014","M.C.G.","Hawthorn","Port Adelaide",97,94,3,-3,1.3,3.7,-21.5,21.5,26,2014
"1003","27/09/2014","M.C.G.","Sydney","Hawthorn",74,137,-63,63,1.65,2.3,-7.5,7.5,27,2014
"1004","02/04/2015","M.C.G.","Carlton","Richmond",78,105,-27,27,2.55,1.54,10.5,-10.5,1,2015
"1005","04/04/2015","M.C.G.","Melbourne","Gold Coast",115,89,26,-26,3.15,1.38,15.5,-15.5,1,2015
"1006","04/04/2015","ANZ","Sydney","Essendon",72,60,12,-12,1.35,3.3,-22.5,22.5,1,2015
"1007","04/04/2015","Gabba","Brisbane","Collingwood",74,86,-12,12,1.48,2.7,-12.5,12.5,1,2015
"1008","04/04/2015","Docklands","Western Bulldogs","West Coast",97,87,10,-10,2.65,1.5,12.5,-12.5,1,2015
"1009","05/04/2015","Docklands","St Kilda","GWS",78,87,-9,9,3.6,1.3,20.5,-20.5,1,2015
"1010","05/04/2015","Adelaide","Adelaide","North Melbourne",140,63,77,-77,1.72,2.15,-5.5,5.5,1,2015
"1011","05/04/2015","Domain","Fremantle","Port Adelaide",75,68,7,-7,1.7,2.2,-4.5,4.5,1,2015
"1012","06/04/2015","M.C.G.","Hawthorn","Geelong",123,61,62,-62,1.37,3.2,-18.5,18.5,1,2015
"1013","10/04/2015","Domain","West Coast","Carlton",131,62,69,-69,1.5,2.6,-12.5,12.5,2,2015
"1014","11/04/2015","M.C.G.","Richmond","Western Bulldogs",66,85,-19,19,1.38,3.05,-18.5,18.5,2,2015
"1015","11/04/2015","Canberra","GWS","Melbourne",101,56,45,-45,1.45,2.75,-16.5,16.5,2,2015
"1016","11/04/2015","Docklands","Collingwood","Adelaide",63,90,-27,27,2.65,1.48,12.5,-12.5,2,2015
"1017","11/04/2015","Adelaide","Port Adelaide","Sydney",44,92,-48,48,1.7,2.15,-5.5,5.5,2,2015
"1018","11/04/2015","Metricon","Gold Coast","St Kilda",76,104,-28,28,1.2,4.5,-30.5,30.5,2,2015
"1019","12/04/2015","GMHBA","Geelong","Fremantle",60,104,-44,44,1.95,1.85,-5.5,-5.5,2,2015
"1020","12/04/2015","M.C.G.","Essendon","Hawthorn",78,76,2,-2,4.5,1.2,28.5,-28.5,2,2015
"1021","12/04/2015","Docklands","North Melbourne","Brisbane",133,51,82,-82,1.15,5.5,-35.5,35.5,2,2015
"1022","17/04/2015","M.C.G.","Collingwood","St Kilda",140,66,74,-74,1.4,3,-16.5,16.5,3,2015
"1023","18/04/2015","Adelaide","Adelaide","Melbourne",80,55,25,-25,1.08,8,-48.5,48.5,3,2015
"1024","18/04/2015","M.C.G.","Carlton","Essendon",84,105,-21,21,4,1.25,26.5,-26.5,3,2015
"1025","18/04/2015","S.C.G.","Sydney","GWS",111,90,21,-21,1.15,5.5,-35.5,35.5,3,2015
"1026","18/04/2015","Gabba","Brisbane","Richmond",58,137,-79,79,2.65,1.48,13.5,-13.5,3,2015
"1027","18/04/2015","Docklands","North Melbourne","Port Adelaide",105,113,-8,8,2,1.83,1.5,-1.5,3,2015
"1028","19/04/2015","UTAS","Hawthorn","Western Bulldogs",127,57,70,-70,1.1,7,-45.5,45.5,3,2015
"1029","19/04/2015","Domain","West Coast","Fremantle",81,111,-30,30,3.4,1.32,19.5,-19.5,3,2015
"1030","19/04/2015","GMHBA","Geelong","Gold Coast",105,96,9,-9,1.14,5.75,-37.5,37.5,3,2015
"1031","24/04/2015","M.C.G.","Richmond","Melbourne",51,83,-32,32,1.32,3.55,-21.5,21.5,4,2015
"1032","25/04/2015","Westpac","St Kilda","Carlton",81,121,-40,40,3.05,1.4,20.5,-20.5,4,2015
"1033","25/04/2015","M.C.G.","Essendon","Collingwood",49,69,-20,20,1.42,2.95,-15.5,15.5,4,2015
"1034","25/04/2015","Canberra","GWS","Gold Coast",119,53,66,-66,1.36,3.25,-20.5,20.5,4,2015
"1035","25/04/2015","Domain","Fremantle","Sydney",74,60,14,-14,1.57,2.45,-9.5,9.5,4,2015
"1036","25/04/2015","Adelaide","Port Adelaide","Hawthorn",99,91,8,-8,2.55,1.53,12.5,-12.5,4,2015
"1037","26/04/2015","Gabba","Brisbane","West Coast",65,118,-53,53,2.65,1.5,14.5,-14.5,4,2015
"1038","26/04/2015","GMHBA","Geelong","North Melbourne",67,83,-16,16,2.25,1.67,6.5,-6.5,4,2015
"1039","26/04/2015","Docklands","Western Bulldogs","Adelaide",125,68,57,-57,4,1.25,25.5,-25.5,4,2015
"1040","01/05/2015","M.C.G.","Carlton","Collingwood",45,120,-75,75,2.3,1.63,8.5,-8.5,5,2015
"1041","02/05/2015","M.C.G.","Richmond","Geelong",76,85,-9,9,1.63,2.3,-7.5,7.5,5,2015
"1042","02/05/2015","S.C.G.","Sydney","Western Bulldogs",73,77,-4,4,1.17,5,-34.5,34.5,5,2015
"1043","02/05/2015","Metricon","Gold Coast","Brisbane",118,54,64,-64,1.81,2,-2.5,2.5,5,2015
"1044","02/05/2015","Domain","West Coast","GWS",120,33,87,-87,1.6,2.35,-8.5,8.5,5,2015
"1045","02/05/2015","Docklands","North Melbourne","Hawthorn",70,130,-60,60,3.15,1.35,20.5,-20.5,5,2015
"1046","03/05/2015","M.C.G.","Melbourne","Fremantle",50,118,-68,68,5,1.17,30.5,-30.5,5,2015
"1047","03/05/2015","Docklands","St Kilda","Essendon",80,82,-2,2,5.5,1.15,37.5,-37.5,5,2015
"1048","03/05/2015","Adelaide","Adelaide","Port Adelaide",91,115,-24,24,2.3,1.62,8.5,-8.5,5,2015
"1049","08/05/2015","M.C.G.","Collingwood","Geelong",59,100,-41,41,1.62,2.35,-8.5,8.5,6,2015
"1050","09/05/2015","Blundstone","North Melbourne","Richmond",109,74,35,-35,1.5,2.6,-12.5,12.5,6,2015
"1051","09/05/2015","Docklands","Western Bulldogs","St Kilda",87,94,-7,7,1.38,3.05,-17.5,17.5,6,2015
"1052","09/05/2015","GIANTS","GWS","Hawthorn",108,98,10,-10,3.75,1.27,25.5,-25.5,6,2015
"1053","09/05/2015","Metricon","Gold Coast","Adelaide",78,119,-41,41,6.25,1.12,38.5,-38.5,6,2015
"1054","09/05/2015","Domain","Fremantle","Essendon",80,52,28,-28,1.2,4.5,-27.5,27.5,6,2015
"1055","09/05/2015","M.C.G.","Melbourne","Sydney",50,88,-38,38,5,1.17,30.5,-30.5,6,2015
"1056","10/05/2015","Docklands","Carlton","Brisbane",75,84,-9,9,1.25,4,-26.5,26.5,6,2015
"1057","10/05/2015","Adelaide","Port Adelaide","West Coast",68,78,-10,10,1.2,4.5,-30.5,30.5,6,2015
"1058","15/05/2015","Docklands","Essendon","North Melbourne",82,93,-11,11,2.75,1.45,14.5,-14.5,7,2015
"1059","16/05/2015","Adelaide","Adelaide","St Kilda",119,73,46,-46,1.24,4,-29.5,29.5,7,2015
"1060","16/05/2015","M.C.G.","Hawthorn","Melbourne",155,50,105,-105,1.1,6.75,-42.5,42.5,7,2015
"1061","16/05/2015","Docklands","Carlton","GWS",57,135,-78,78,2.6,1.5,12.5,-12.5,7,2015
"1062","16/05/2015","Domain","West Coast","Gold Coast",135,43,92,-92,1.1,7,-39.5,39.5,7,2015
"1063","16/05/2015","ANZ","Sydney","Geelong",120,77,43,-43,1.27,3.7,-25.5,25.5,7,2015
"1064","17/05/2015","Docklands","Western Bulldogs","Fremantle",88,101,-13,13,3.65,1.28,23.5,-23.5,7,2015
"1065","17/05/2015","M.C.G.","Richmond","Collingwood",105,100,5,-5,2.1,1.72,5.5,-5.5,7,2015
"1066","17/05/2015","Gabba","Brisbane","Port Adelaide",102,65,37,-37,4.5,1.2,32.5,-32.5,7,2015
"1067","22/05/2015","Docklands","Geelong","Carlton",140,63,77,-77,1.22,4.5,-28.5,28.5,8,2015
"1068","23/05/2015","Docklands","St Kilda","West Coast",78,131,-53,53,5.15,1.18,34.5,-34.5,8,2015
"1069","23/05/2015","GIANTS","GWS","Adelaide",108,84,24,-24,1.55,2.5,-11.5,11.5,8,2015
"1070","23/05/2015","Metricon","Gold Coast","Collingwood",63,132,-69,69,3.8,1.28,24.5,-24.5,8,2015
"1071","23/05/2015","Domain","Fremantle","North Melbourne",115,42,73,-73,1.2,4.75,-30.5,30.5,8,2015
"1072","23/05/2015","M.C.G.","Hawthorn","Sydney",69,73,-4,4,1.5,2.65,-13.5,13.5,8,2015
"1073","24/05/2015","Docklands","Essendon","Brisbane",136,78,58,-58,1.23,4.4,-29.5,29.5,8,2015
"1074","24/05/2015","M.C.G.","Melbourne","Western Bulldogs",103,64,39,-39,3.1,1.39,17.5,-17.5,8,2015
"1075","24/05/2015","Adelaide","Port Adelaide","Richmond",43,76,-33,33,1.33,3.4,-22.5,22.5,8,2015
"1076","29/05/2015","S.C.G.","Sydney","Carlton",122,62,60,-60,1.02,17,-72.5,72.5,9,2015
"1077","30/05/2015","TIO","Melbourne","Port Adelaide",54,115,-61,61,2.75,1.47,15.5,-15.5,9,2015
"1078","30/05/2015","UTAS","Hawthorn","Gold Coast",93,40,53,-53,1.01,19,-68.5,68.5,9,2015
"1079","30/05/2015","Docklands","Western Bulldogs","GWS",113,68,45,-45,2.55,1.53,12.5,-12.5,9,2015
"1080","30/05/2015","Adelaide","Adelaide","Fremantle",57,68,-11,11,3.85,1.28,23.5,-23.5,9,2015
"1081","30/05/2015","M.C.G.","Richmond","Essendon",72,59,13,-13,1.8,2.05,-4.5,4.5,9,2015
"1082","31/05/2015","Gabba","Brisbane","St Kilda",86,108,-22,22,1.62,2.35,-8.5,8.5,9,2015
"1083","31/05/2015","Domain","West Coast","Geelong",120,64,56,-56,1.43,2.9,-15.5,15.5,9,2015
"1084","31/05/2015","M.C.G.","Collingwood","North Melbourne",112,95,17,-17,2,1.84,2.5,-2.5,9,2015
"1085","05/06/2015","Domain","Fremantle","Richmond",70,97,-27,27,1.25,4.25,-26.5,26.5,10,2015
"1086","06/06/2015","M.C.G.","Carlton","Adelaide",90,99,-9,9,3.5,1.32,23.5,-23.5,10,2015
"1087","06/06/2015","Metricon","Gold Coast","Sydney",41,93,-52,52,15,1.02,61.5,-61.5,10,2015
"1088","06/06/2015","Adelaide","Port Adelaide","Western Bulldogs",100,62,38,-38,1.26,4,-28.5,28.5,10,2015
"1089","06/06/2015","Docklands","Essendon","Geelong",53,122,-69,69,2.05,1.8,2.5,-2.5,10,2015
"1090","07/06/2015","GIANTS","GWS","Brisbane",97,67,30,-30,1.08,8.5,-45.5,45.5,10,2015
"1091","07/06/2015","Blundstone","North Melbourne","West Coast",85,75,10,-10,2.1,1.77,4.5,-4.5,10,2015
"1092","07/06/2015","Docklands","St Kilda","Hawthorn",69,132,-63,63,14,1.03,57.5,-57.5,10,2015
"1093","08/06/2015","M.C.G.","Melbourne","Collingwood",85,110,-25,25,4,1.26,26.5,-26.5,10,2015
"1094","12/06/2015","Adelaide","Port Adelaide","Geelong",69,92,-23,23,1.46,2.8,-14.5,14.5,11,2015
"1095","13/06/2015","Metricon","Gold Coast","Fremantle",46,53,-7,7,10,1.06,45.5,-45.5,11,2015
"1096","13/06/2015","Domain","West Coast","Essendon",96,46,50,-50,1.15,5.75,-39.5,39.5,11,2015
"1097","13/06/2015","Docklands","North Melbourne","Sydney",75,91,-16,16,2.65,1.5,14.5,-14.5,11,2015
"1098","14/06/2015","M.C.G.","Collingwood","GWS",119,77,42,-42,1.67,2.25,-7.5,7.5,11,2015
